customer_id,customer_name,gender,age,city,state,country,customer_segment
25283,Irya Johal,Male,33,Lucknow,Uttar Pradesh,India,Premium
25284,Bhavya Toor,Male,39,Ahmedabad,Gujarat,India,Returning
25285,Anirudh Borah,Male,32,Mumbai,Maharashtra,India,New
25286,Rajeshri Bhalla,Male,32,Ahmedabad,Gujarat,India,Returning
25287,Chaitaly Tandon,Female,28,Kolkata,West Bengal,India,Premium
25288,Kai Dar,Female,53,Pune,Maharashtra,India,New
25289,Patrick Nayar,Male,65,Delhi,Delhi,India,Returning
25290,Pratyush Setty,Female,36,Jaipur,Rajasthan,India,Returning
25291,Azaan Menon,Female,38,Kolkata,West Bengal,India,New
25292,Tara Ramesh,Male,30,Bengaluru,Karnataka,India,New
25293,Omkaar Sandhu,Male,41,Delhi,Delhi,India,Returning
25294,Ishani Mishra,Female,24,Hyderabad,Telangana,India,Premium
25295,Anirudh Srivastava,Female,20,Lucknow,Uttar Pradesh,India,New
25296,Jack Singhal,Female,25,Bengaluru,Karnataka,India,New
25297,Januja Bhalla,Female,49,Ahmedabad,Gujarat,India,New
25298,Upkaar Bath,Male,21,Lucknow,Uttar Pradesh,India,New
25299,Amrita Kapadia,Female,59,Kolkata,West Bengal,India,Returning
25300,Upadhriti Mital,Male,65,Bengaluru,Karnataka,India,Premium
25301,Maya Kota,Male,25,Jaipur,Rajasthan,India,Premium
25302,Chandresh Srinivasan,Male,46,Lucknow,Uttar Pradesh,India,New
25303,Benjamin Saxena,Female,60,Kolkata,West Bengal,India,Returning
25304,David Sibal,Female,29,Pune,Maharashtra,India,Premium
25305,Wriddhish Sura,Male,49,Hyderabad,Telangana,India,Returning
25306,Eta Contractor,Male,31,Ahmedabad,Gujarat,India,Premium
25307,Abhimanyu Iyengar,Male,29,Bengaluru,Karnataka,India,Premium
25308,Gaurav Verma,Male,53,Hyderabad,Telangana,India,Returning
25309,Yochana Khosla,Female,23,Jaipur,Rajasthan,India,Premium
25310,Dominic Kumer,Male,43,Mumbai,Maharashtra,India,New
25311,Yagnesh Ramaswamy,Female,59,Jaipur,Rajasthan,India,New
25312,Lopa Kashyap,Female,36,Mumbai,Maharashtra,India,Premium
25313,Chandresh Basak,Male,19,Chennai,Tamil Nadu,India,New
25314,Xiti Acharya,Male,50,Ahmedabad,Gujarat,India,Premium
25315,Vivaan Dyal,Male,38,Hyderabad,Telangana,India,New
25316,Zilmil Pant,Female,52,Chennai,Tamil Nadu,India,Returning
25317,Anita Bhatt,Male,49,Hyderabad,Telangana,India,New
25318,Samarth Mall,Male,23,Kolkata,West Bengal,India,Returning
25319,Azad Seth,Female,49,Pune,Maharashtra,India,Premium
25320,Suhani Sur,Male,18,Mumbai,Maharashtra,India,New
25321,Bina Pau,Female,50,Delhi,Delhi,India,Returning
25322,Vedhika Patil,Male,46,Chennai,Tamil Nadu,India,New
25323,Yahvi Sane,Female,37,Pune,Maharashtra,India,New
25324,Chaitaly Suri,Female,22,Lucknow,Uttar Pradesh,India,Premium
25325,Chatresh Bhardwaj,Male,49,Lucknow,Uttar Pradesh,India,Premium
25326,Ranveer Walia,Male,22,Jaipur,Rajasthan,India,Returning
25327,Sai Zachariah,Male,34,Delhi,Delhi,India,Premium
25328,Ekbal Chana,Male,61,Lucknow,Uttar Pradesh,India,Premium
25329,Rachit Bhatt,Male,44,Ahmedabad,Gujarat,India,Premium
25330,Vinaya Bhakta,Female,24,Lucknow,Uttar Pradesh,India,Premium
25331,Chaaya Ramachandran,Male,29,Mumbai,Maharashtra,India,New
25332,Madhavi Chhabra,Female,31,Pune,Maharashtra,India,Returning
25333,Urvi Shan,Female,50,Chennai,Tamil Nadu,India,New
25334,Yashvi Devi,Male,58,Chennai,Tamil Nadu,India,Returning
25335,Amara Vohra,Female,27,Kolkata,West Bengal,India,New
25336,Upkaar Kota,Female,55,Hyderabad,Telangana,India,New
25337,Kabir Pant,Male,56,Lucknow,Uttar Pradesh,India,New
25338,Dalbir Balan,Female,29,Chennai,Tamil Nadu,India,New
25339,Bina Narayanan,Male,57,Bengaluru,Karnataka,India,New
25340,Ayaan More,Female,47,Delhi,Delhi,India,New
25341,Ikbal Mangal,Male,25,Ahmedabad,Gujarat,India,New
25342,Frederick Sahota,Female,47,Pune,Maharashtra,India,Premium
25343,Ikshita Contractor,Male,50,Hyderabad,Telangana,India,New
25344,Aryan Hora,Female,39,Kolkata,West Bengal,India,New
25345,Advika Bath,Female,65,Pune,Maharashtra,India,Returning
25346,Gautam Sant,Female,65,Bengaluru,Karnataka,India,Returning
25347,Tejas Kala,Female,30,Hyderabad,Telangana,India,Returning
25348,Ladli Dugar,Female,43,Hyderabad,Telangana,India,Returning
25349,Andrew Bajaj,Male,45,Bengaluru,Karnataka,India,Returning
25350,Gayathri Trivedi,Female,33,Mumbai,Maharashtra,India,Premium
25351,Vamakshi Dayal,Female,39,Chennai,Tamil Nadu,India,Returning
25352,Garima Prabhakar,Male,36,Chennai,Tamil Nadu,India,Returning
25353,Ekani Ghose,Male,48,Lucknow,Uttar Pradesh,India,New
25354,Robert Reddy,Male,60,Mumbai,Maharashtra,India,Premium
25355,Tanay Bala,Female,54,Hyderabad,Telangana,India,New
25356,Turvi Dhaliwal,Female,54,Jaipur,Rajasthan,India,Premium
25357,Anay Srivastava,Male,34,Jaipur,Rajasthan,India,New
25358,Gaurang Dass,Female,41,Jaipur,Rajasthan,India,Returning
25359,Kabir Bedi,Male,53,Ahmedabad,Gujarat,India,Returning
25360,Aarna Borra,Female,60,Kolkata,West Bengal,India,Premium
25361,Meera Deshpande,Male,64,Jaipur,Rajasthan,India,New
25362,Urishilla Dubey,Male,38,Mumbai,Maharashtra,India,Premium
25363,Chaaya Mall,Male,39,Hyderabad,Telangana,India,New
25364,Jai Varty,Male,40,Delhi,Delhi,India,Premium
25365,Lekha Samra,Female,30,Lucknow,Uttar Pradesh,India,Returning
25366,Vedant Raj,Female,18,Bengaluru,Karnataka,India,Premium
25367,Zayan Bhalla,Female,40,Delhi,Delhi,India,Premium
25368,Jhalak Rout,Female,23,Mumbai,Maharashtra,India,Premium
25369,Azaan Gala,Female,38,Chennai,Tamil Nadu,India,New
25370,Hema Swaminathan,Male,65,Jaipur,Rajasthan,India,New
25371,Udant Misra,Male,33,Pune,Maharashtra,India,Premium
25372,Hiral Prasad,Female,18,Lucknow,Uttar Pradesh,India,New
25373,Anamika Dalal,Female,29,Bengaluru,Karnataka,India,Premium
25374,Lopa Bhargava,Male,46,Delhi,Delhi,India,Premium
25375,Vyanjana Ramaswamy,Male,35,Pune,Maharashtra,India,Premium
25376,Xavier Sahota,Female,40,Pune,Maharashtra,India,Returning
25377,Ishita Grover,Female,63,Ahmedabad,Gujarat,India,Premium
25378,Darika Puri,Male,43,Chennai,Tamil Nadu,India,New
25379,Bhavani Swamy,Male,38,Delhi,Delhi,India,Premium
25380,Unni Kurian,Male,27,Bengaluru,Karnataka,India,Premium
25381,Idika Mistry,Female,46,Chennai,Tamil Nadu,India,Returning
25382,Rohan Kamdar,Male,49,Jaipur,Rajasthan,India,Premium
25383,Chameli Das,Male,26,Hyderabad,Telangana,India,Returning
25384,Gagan Goel,Female,23,Pune,Maharashtra,India,New
25385,Pranav Bhatti,Male,50,Chennai,Tamil Nadu,India,Returning
25386,Sai Kuruvilla,Female,65,Hyderabad,Telangana,India,Premium
25387,Chatura Sawhney,Female,47,Ahmedabad,Gujarat,India,Premium
25388,Yachana Bhandari,Male,42,Chennai,Tamil Nadu,India,Returning
25389,Gautami Parsa,Female,56,Lucknow,Uttar Pradesh,India,Premium
25390,Noah Bhandari,Male,42,Chennai,Tamil Nadu,India,New
25391,Lekha Murthy,Male,48,Bengaluru,Karnataka,India,New
25392,Onveer Shah,Male,34,Mumbai,Maharashtra,India,New
25393,Lakshit Saini,Male,65,Hyderabad,Telangana,India,Premium
25394,Ucchal Prabhu,Male,64,Mumbai,Maharashtra,India,Premium
25395,Chatura Ram,Male,42,Ahmedabad,Gujarat,India,New
25396,Aayush Varghese,Female,43,Hyderabad,Telangana,India,New
25397,Samuel Verma,Female,50,Mumbai,Maharashtra,India,Premium
25398,Pushti Sharaf,Male,33,Bengaluru,Karnataka,India,Returning
25399,Rushil Wagle,Male,58,Ahmedabad,Gujarat,India,Premium
25400,Yashica Subramanian,Male,45,Kolkata,West Bengal,India,Premium
25401,Riya Dora,Female,56,Lucknow,Uttar Pradesh,India,New
25402,Hamsini Gopal,Female,65,Ahmedabad,Gujarat,India,New
25403,Ishani Char,Male,47,Bengaluru,Karnataka,India,Premium
25404,Rachita Gara,Female,30,Chennai,Tamil Nadu,India,Premium
25405,Guneet Bakshi,Male,26,Jaipur,Rajasthan,India,New
25406,Praneel Kade,Female,37,Mumbai,Maharashtra,India,New
25407,Sneha Babu,Male,33,Delhi,Delhi,India,New
25408,Timothy Bhavsar,Female,33,Kolkata,West Bengal,India,New
25409,Bishakha Pant,Female,62,Hyderabad,Telangana,India,Premium
25410,Dev Reddy,Male,53,Bengaluru,Karnataka,India,New
25411,Yochana Thaman,Male,19,Jaipur,Rajasthan,India,New
25412,Pranav Thaman,Male,40,Mumbai,Maharashtra,India,New
25413,Ishwar Baria,Female,33,Delhi,Delhi,India,Premium
25414,Ubika Nagy,Male,61,Mumbai,Maharashtra,India,Premium
25415,Faras D’Alia,Female,36,Bengaluru,Karnataka,India,Returning
25416,Akshay Chana,Female,56,Lucknow,Uttar Pradesh,India,Returning
25417,Rajata Andra,Male,62,Pune,Maharashtra,India,Returning
25418,Jacob Dugal,Female,34,Kolkata,West Bengal,India,Returning
25419,Chandani Sule,Male,22,Pune,Maharashtra,India,Premium
25420,Amaira Khanna,Female,55,Bengaluru,Karnataka,India,Returning
25421,Bachittar Chhabra,Female,51,Chennai,Tamil Nadu,India,Returning
25422,Harinakshi Mander,Female,52,Hyderabad,Telangana,India,Returning
25423,Saksham Hegde,Male,29,Mumbai,Maharashtra,India,Premium
25424,Panini Bhakta,Male,43,Pune,Maharashtra,India,Premium
25425,Tripti Baral,Male,21,Bengaluru,Karnataka,India,Premium
25426,Dipta Jani,Female,38,Lucknow,Uttar Pradesh,India,New
25427,Priya Desai,Female,23,Ahmedabad,Gujarat,India,Premium
25428,Sanya Butala,Male,29,Jaipur,Rajasthan,India,Returning
25429,Zansi Roy,Female,35,Delhi,Delhi,India,New
25430,Daniel Choudhry,Male,65,Chennai,Tamil Nadu,India,Premium
25431,Warda Sami,Male,35,Chennai,Tamil Nadu,India,New
25432,Nidra Bera,Male,34,Pune,Maharashtra,India,Premium
25433,Madhav Srinivasan,Female,52,Mumbai,Maharashtra,India,Returning
25434,Kamala Korpal,Female,50,Hyderabad,Telangana,India,New
25435,Kamya Ratti,Female,55,Mumbai,Maharashtra,India,New
25436,Noah Randhawa,Male,35,Chennai,Tamil Nadu,India,Returning
25437,Neha Dhawan,Female,26,Hyderabad,Telangana,India,Returning
25438,Damyanti Dani,Female,30,Ahmedabad,Gujarat,India,New
25439,Kashvi Yadav,Male,53,Kolkata,West Bengal,India,Returning
25440,Benjamin Khalsa,Female,22,Pune,Maharashtra,India,Premium
25441,Harita Behl,Male,52,Lucknow,Uttar Pradesh,India,New
25442,Tanveer Sawhney,Male,58,Kolkata,West Bengal,India,Returning
25443,Maya Baral,Female,53,Delhi,Delhi,India,Returning
25444,Pranit Venkataraman,Female,46,Lucknow,Uttar Pradesh,India,New
25445,Falak Bhasin,Male,39,Kolkata,West Bengal,India,Premium
25446,Ati Sarna,Female,27,Ahmedabad,Gujarat,India,New
25447,Abeer Saini,Female,50,Lucknow,Uttar Pradesh,India,New
25448,Rishi Borde,Male,53,Chennai,Tamil Nadu,India,New
25449,Yug Sankar,Female,41,Chennai,Tamil Nadu,India,New
25450,Manthan Krish,Male,35,Ahmedabad,Gujarat,India,New
25451,Dalbir Dara,Male,56,Bengaluru,Karnataka,India,New
25452,Bimala Pandit,Female,58,Lucknow,Uttar Pradesh,India,Premium
25453,Isha Chawla,Female,27,Lucknow,Uttar Pradesh,India,Premium
25454,Azaan Chopra,Female,20,Bengaluru,Karnataka,India,Returning
25455,Advaith Tata,Male,51,Ahmedabad,Gujarat,India,Premium
25456,Arin Brahmbhatt,Female,51,Mumbai,Maharashtra,India,Returning
25457,Sai Mani,Male,27,Jaipur,Rajasthan,India,Returning
25458,Fitan Bail,Male,41,Lucknow,Uttar Pradesh,India,Returning
25459,Anmol Desai,Female,40,Delhi,Delhi,India,Premium
25460,Oliver Narayanan,Female,39,Mumbai,Maharashtra,India,Returning
25461,Tanmayi Gera,Female,57,Hyderabad,Telangana,India,Premium
25462,Fiyaz Nadkarni,Female,21,Kolkata,West Bengal,India,Premium
25463,Xavier Ram,Male,50,Ahmedabad,Gujarat,India,Premium
25464,Nicholas Taneja,Male,60,Hyderabad,Telangana,India,New
25465,Inaya Parmar,Male,24,Delhi,Delhi,India,New
25466,Bina Hayer,Male,23,Mumbai,Maharashtra,India,New
25467,Michael Dhar,Male,41,Jaipur,Rajasthan,India,Premium
25468,Yashodhara Narula,Male,44,Delhi,Delhi,India,New
25469,Lajita Ganguly,Female,26,Pune,Maharashtra,India,Premium
25470,Lekha Garde,Male,36,Chennai,Tamil Nadu,India,Returning
25471,Fitan Rout,Female,63,Bengaluru,Karnataka,India,Premium
25472,Zaid Nori,Male,29,Lucknow,Uttar Pradesh,India,New
25473,Luke Mukherjee,Female,29,Ahmedabad,Gujarat,India,New
25474,Eesha Goda,Female,37,Ahmedabad,Gujarat,India,Returning
25475,Mahika Varkey,Male,48,Delhi,Delhi,India,Returning
25476,Charan Vohra,Male,54,Chennai,Tamil Nadu,India,New
25477,Manya Jhaveri,Female,29,Mumbai,Maharashtra,India,New
25478,Varsha Dhar,Male,65,Jaipur,Rajasthan,India,Returning
25479,Caleb Pai,Male,55,Pune,Maharashtra,India,Premium
25480,Girik Khatri,Female,18,Delhi,Delhi,India,Returning
25481,Orinder Gokhale,Female,56,Jaipur,Rajasthan,India,Returning
25482,Peter Sarna,Male,51,Lucknow,Uttar Pradesh,India,Premium
25483,Mugdha Mander,Female,27,Ahmedabad,Gujarat,India,Returning
25484,Indrajit Ratti,Female,55,Mumbai,Maharashtra,India,Returning
25485,Daniel Bhasin,Female,51,Mumbai,Maharashtra,India,Returning
25486,Alka Borde,Female,34,Ahmedabad,Gujarat,India,Premium
25487,Prisha Bandi,Male,51,Mumbai,Maharashtra,India,Returning
25488,Chatura Bhatnagar,Female,28,Ahmedabad,Gujarat,India,Premium
25489,Maanav Cherian,Female,54,Ahmedabad,Gujarat,India,Returning
25490,Isha Zacharia,Female,65,Lucknow,Uttar Pradesh,India,Premium
25491,Vritti Dua,Female,64,Mumbai,Maharashtra,India,New
25492,Triveni Mukhopadhyay,Male,18,Ahmedabad,Gujarat,India,New
25493,Yashawini Karan,Female,59,Ahmedabad,Gujarat,India,New
25494,Yashawini Aurora,Male,25,Bengaluru,Karnataka,India,Premium
25495,Ojas Nayar,Female,32,Pune,Maharashtra,India,Premium
25496,Henry Kalla,Female,40,Bengaluru,Karnataka,India,New
25497,Unni Chand,Male,55,Hyderabad,Telangana,India,New
25498,Upma Loke,Female,60,Hyderabad,Telangana,India,New
25499,Hitesh Modi,Female,48,Ahmedabad,Gujarat,India,Returning
25500,Edhitha Singhal,Female,42,Kolkata,West Bengal,India,Returning
25501,Kavya Deo,Female,27,Pune,Maharashtra,India,New
25502,Darsh Lata,Female,42,Lucknow,Uttar Pradesh,India,Returning
25503,Aayush Oza,Female,21,Chennai,Tamil Nadu,India,Returning
25504,Nidhi Dar,Female,30,Bengaluru,Karnataka,India,New
25505,Arjun Misra,Male,37,Jaipur,Rajasthan,India,Returning
25506,Vedika Sachar,Male,19,Delhi,Delhi,India,New
25507,Bhavika Lata,Male,58,Bengaluru,Karnataka,India,New
25508,Chakrika Arya,Female,36,Kolkata,West Bengal,India,Returning
25509,David Buch,Female,62,Hyderabad,Telangana,India,New
25510,Ojasvi Tella,Male,38,Lucknow,Uttar Pradesh,India,New
25511,Damini Prabhakar,Female,50,Jaipur,Rajasthan,India,New
25512,Divya Kurian,Male,45,Chennai,Tamil Nadu,India,Premium
25513,Om Kannan,Male,62,Pune,Maharashtra,India,Premium
25514,Kamala Vala,Male,39,Mumbai,Maharashtra,India,New
25515,Jeremiah Mutti,Female,29,Chennai,Tamil Nadu,India,Premium
25516,Aarush Palla,Female,20,Chennai,Tamil Nadu,India,New
25517,Manan Mand,Female,46,Mumbai,Maharashtra,India,New
25518,Hardik Aggarwal,Female,30,Delhi,Delhi,India,Premium
25519,Gagan Nair,Female,64,Hyderabad,Telangana,India,Premium
25520,Advaith Gara,Female,55,Ahmedabad,Gujarat,India,New
25521,Robert Mann,Male,60,Bengaluru,Karnataka,India,New
25522,Mohini Ganesh,Female,54,Bengaluru,Karnataka,India,Returning
25523,Nathaniel Peri,Male,58,Jaipur,Rajasthan,India,Returning
25524,Udarsh Pandit,Female,63,Mumbai,Maharashtra,India,Returning
25525,Kamala Nadig,Male,35,Lucknow,Uttar Pradesh,India,Returning
25526,Rachit Sankar,Male,40,Pune,Maharashtra,India,New
25527,Charita Venkataraman,Female,18,Chennai,Tamil Nadu,India,Returning
25528,Gautami Anand,Male,24,Jaipur,Rajasthan,India,Premium
25529,Mohammed Krish,Male,32,Pune,Maharashtra,India,Premium
25530,Triya Dutt,Male,33,Kolkata,West Bengal,India,Returning
25531,Tanmayi Yohannan,Female,33,Ahmedabad,Gujarat,India,Returning
25532,Mekhala Radhakrishnan,Female,40,Delhi,Delhi,India,Premium
25533,Yashica Devan,Male,40,Mumbai,Maharashtra,India,New
25534,Aryan Luthra,Female,53,Kolkata,West Bengal,India,Returning
25535,Omya Datta,Male,30,Chennai,Tamil Nadu,India,New
25536,Damini Kanda,Female,41,Mumbai,Maharashtra,India,Premium
25537,Ishwar Anne,Male,63,Hyderabad,Telangana,India,Premium
25538,Vivaan Badal,Female,48,Bengaluru,Karnataka,India,New
25539,Rohan Behl,Male,56,Jaipur,Rajasthan,India,Returning
25540,Ekaraj Konda,Male,45,Chennai,Tamil Nadu,India,New
25541,Lopa Khurana,Male,42,Pune,Maharashtra,India,New
25542,Nimrat Varma,Female,65,Lucknow,Uttar Pradesh,India,New
25543,Nikita Sandhu,Female,62,Chennai,Tamil Nadu,India,Returning
25544,Nidhi Subramanian,Male,21,Jaipur,Rajasthan,India,Premium
25545,Anya Vala,Female,21,Hyderabad,Telangana,India,Premium
25546,Ishani Khatri,Female,62,Kolkata,West Bengal,India,Returning
25547,Qadim Ganguly,Male,52,Mumbai,Maharashtra,India,New
25548,Akshay Kumar,Male,51,Delhi,Delhi,India,Returning
25549,Nandini Bali,Female,42,Bengaluru,Karnataka,India,Returning
25550,Oni Bhakta,Male,62,Ahmedabad,Gujarat,India,Premium
25551,Wazir Sachar,Female,54,Bengaluru,Karnataka,India,New
25552,Aachal Kurian,Male,37,Ahmedabad,Gujarat,India,New
25553,Abha Mittal,Female,25,Hyderabad,Telangana,India,Returning
25554,Dominic Borra,Female,65,Bengaluru,Karnataka,India,New
25555,Nirja Savant,Male,41,Bengaluru,Karnataka,India,Premium
25556,Chaitanya Parsa,Female,65,Hyderabad,Telangana,India,Premium
25557,Baljiwan Karnik,Male,61,Kolkata,West Bengal,India,Returning
25558,Nimrat Chakraborty,Female,31,Bengaluru,Karnataka,India,Premium
25559,Girindra Shenoy,Male,36,Jaipur,Rajasthan,India,Premium
25560,Bachittar Kurian,Female,22,Kolkata,West Bengal,India,New
25561,Dalaja Malhotra,Female,57,Ahmedabad,Gujarat,India,Returning
25562,Advika Rattan,Female,43,Hyderabad,Telangana,India,Returning
25563,Max Dhaliwal,Female,58,Lucknow,Uttar Pradesh,India,Returning
25564,Balvan Bhatti,Female,31,Chennai,Tamil Nadu,India,New
25565,Aahana Sundaram,Male,38,Mumbai,Maharashtra,India,Returning
25566,Hamsini Tak,Female,42,Ahmedabad,Gujarat,India,New
25567,Eshana Toor,Male,19,Jaipur,Rajasthan,India,Returning
25568,Gaurangi Luthra,Male,61,Lucknow,Uttar Pradesh,India,Returning
25569,Raagini Kohli,Male,29,Kolkata,West Bengal,India,Returning
25570,Yasti Dutta,Female,58,Mumbai,Maharashtra,India,New
25571,Ishanvi Barad,Male,64,Lucknow,Uttar Pradesh,India,New
25572,Odika Dutt,Female,19,Delhi,Delhi,India,Returning
25573,Gaurika Gupta,Female,30,Jaipur,Rajasthan,India,Returning
25574,Alexander Nanda,Male,38,Hyderabad,Telangana,India,New
25575,Omaja Sule,Male,45,Delhi,Delhi,India,Returning
25576,Yahvi Dasgupta,Male,60,Delhi,Delhi,India,Premium
25577,Christopher Jaggi,Female,51,Delhi,Delhi,India,New
25578,Bachittar Khosla,Female,56,Chennai,Tamil Nadu,India,Returning
25579,Vasudha Parmar,Female,48,Ahmedabad,Gujarat,India,New
25580,Tanveer Agarwal,Male,53,Chennai,Tamil Nadu,India,Returning
25581,Laban Chakraborty,Female,51,Chennai,Tamil Nadu,India,Premium
25582,Arin Mane,Female,63,Jaipur,Rajasthan,India,New
25583,Ekantika Shere,Male,27,Jaipur,Rajasthan,India,Premium
25584,Dhruv Jhaveri,Female,41,Chennai,Tamil Nadu,India,Returning
25585,Ishaan Bhat,Male,59,Kolkata,West Bengal,India,New
25586,Avi Sarin,Male,26,Chennai,Tamil Nadu,India,Returning
25587,Lipika Chaudhari,Male,28,Kolkata,West Bengal,India,Returning
25588,Simon Sagar,Female,52,Lucknow,Uttar Pradesh,India,New
25589,Dakshesh Sachdeva,Female,37,Kolkata,West Bengal,India,New
25590,Ayaan Sidhu,Female,35,Mumbai,Maharashtra,India,Premium
25591,Krishna Srivastava,Male,55,Lucknow,Uttar Pradesh,India,Premium
25592,Qasim Nair,Male,63,Bengaluru,Karnataka,India,New
25593,Kai Soman,Male,53,Bengaluru,Karnataka,India,Returning
25594,Upma Srivastava,Male,30,Jaipur,Rajasthan,India,New
25595,Nakul Rao,Female,59,Bengaluru,Karnataka,India,Premium
25596,Warda Warrior,Male,37,Ahmedabad,Gujarat,India,Returning
25597,Darpan Padmanabhan,Male,30,Ahmedabad,Gujarat,India,New
25598,Yadavi Mannan,Female,56,Delhi,Delhi,India,New
25599,Nimrat Samra,Male,25,Hyderabad,Telangana,India,Returning
25600,Ethan Tella,Female,28,Ahmedabad,Gujarat,India,Returning
25601,Kamya Date,Female,32,Delhi,Delhi,India,Premium
25602,Ojasvi Shanker,Female,30,Jaipur,Rajasthan,India,New
25603,Vedhika Zacharia,Male,22,Delhi,Delhi,India,Returning
25604,Aarnav Nagy,Female,21,Bengaluru,Karnataka,India,Returning
25605,Jason Buch,Female,64,Pune,Maharashtra,India,Premium
25606,Lajita Chander,Female,48,Bengaluru,Karnataka,India,Premium
25607,Ishita Johal,Female,22,Lucknow,Uttar Pradesh,India,New
25608,Ansh Nadig,Female,26,Kolkata,West Bengal,India,Premium
25609,Daksha Dewan,Female,54,Jaipur,Rajasthan,India,Returning
25610,Nisha Sankar,Female,65,Bengaluru,Karnataka,India,New
25611,Nisha Varty,Female,50,Delhi,Delhi,India,Returning
25612,Advaith Behl,Female,56,Kolkata,West Bengal,India,New
25613,Owen Thakur,Female,51,Mumbai,Maharashtra,India,Premium
25614,Mugdha Arora,Male,52,Kolkata,West Bengal,India,New
25615,Ishwar Kohli,Female,42,Chennai,Tamil Nadu,India,New
25616,Panini Madan,Male,23,Delhi,Delhi,India,Returning
25617,Bina Srivastava,Male,24,Ahmedabad,Gujarat,India,Premium
25618,Shivansh Keer,Female,26,Lucknow,Uttar Pradesh,India,Returning
25619,Girish Agate,Female,30,Kolkata,West Bengal,India,New
25620,Ekaraj Chaudhuri,Female,46,Bengaluru,Karnataka,India,Returning
25621,Kala Parekh,Female,36,Hyderabad,Telangana,India,Returning
25622,Vasana Bhagat,Female,40,Ahmedabad,Gujarat,India,Returning
25623,Tristan Arora,Male,38,Jaipur,Rajasthan,India,Returning
25624,Yashica Mohan,Female,60,Delhi,Delhi,India,Returning
25625,Yamini Golla,Female,59,Mumbai,Maharashtra,India,Returning
25626,Hiral Purohit,Female,52,Mumbai,Maharashtra,India,Premium
25627,Bimala Kashyap,Female,20,Ahmedabad,Gujarat,India,New
25628,Aryan Dar,Female,52,Mumbai,Maharashtra,India,Returning
25629,Chaitanya Dora,Female,36,Pune,Maharashtra,India,Premium
25630,Ronith Krish,Male,32,Jaipur,Rajasthan,India,Returning
25631,Anika Behl,Female,65,Kolkata,West Bengal,India,Returning
25632,Kashvi Seshadri,Male,40,Mumbai,Maharashtra,India,Returning
25633,Viraj Issac,Male,38,Chennai,Tamil Nadu,India,Premium
25634,Zayan Sunder,Male,37,Ahmedabad,Gujarat,India,New
25635,Unni Borah,Male,40,Delhi,Delhi,India,New
25636,Indrajit Ramakrishnan,Female,25,Jaipur,Rajasthan,India,Premium
25637,Varsha Kata,Male,46,Jaipur,Rajasthan,India,New
25638,Frederick Nagy,Female,32,Mumbai,Maharashtra,India,New
25639,Lajita Bava,Male,64,Lucknow,Uttar Pradesh,India,New
25640,Rachita Bhatia,Female,50,Bengaluru,Karnataka,India,New
25641,Radhika Rout,Male,45,Jaipur,Rajasthan,India,Premium
25642,Vedhika Chana,Male,34,Mumbai,Maharashtra,India,Premium
25643,Anita Kadakia,Female,24,Lucknow,Uttar Pradesh,India,Premium
25644,Nidhi Kannan,Female,31,Hyderabad,Telangana,India,Premium
25645,Eta Minhas,Female,62,Jaipur,Rajasthan,India,New
25646,Harita Chhabra,Male,62,Chennai,Tamil Nadu,India,New
25647,Vrishti Virk,Female,33,Delhi,Delhi,India,New
25648,Aryan Murthy,Male,39,Chennai,Tamil Nadu,India,New
25649,Manbir Sami,Male,24,Chennai,Tamil Nadu,India,New
25650,Wazir Ravel,Male,65,Jaipur,Rajasthan,India,Premium
25651,Radha Kata,Male,32,Mumbai,Maharashtra,India,Returning
25652,Ekavir Sarna,Female,61,Lucknow,Uttar Pradesh,India,Premium
25653,Gautam Baria,Female,58,Delhi,Delhi,India,New
25654,Peter Tata,Female,29,Ahmedabad,Gujarat,India,New
25655,Viraj Gola,Female,34,Kolkata,West Bengal,India,Premium
25656,Keya Karpe,Female,25,Jaipur,Rajasthan,India,New
25657,Eesha Dada,Male,26,Mumbai,Maharashtra,India,New
25658,Prisha Brahmbhatt,Male,60,Mumbai,Maharashtra,India,New
25659,Leena Pal,Male,46,Chennai,Tamil Nadu,India,Premium
25660,Dipta Chandra,Female,29,Mumbai,Maharashtra,India,Returning
25661,Yutika Doctor,Male,29,Kolkata,West Bengal,India,Returning
25662,Nitesh Sagar,Male,34,Pune,Maharashtra,India,Premium
25663,Ronith Raghavan,Female,41,Ahmedabad,Gujarat,India,Premium
25664,Yasti Karnik,Female,60,Hyderabad,Telangana,India,Returning
25665,Libni Batta,Female,52,Lucknow,Uttar Pradesh,India,Returning
25666,Mason Bandi,Female,33,Lucknow,Uttar Pradesh,India,New
25667,Lohit Nadig,Female,45,Hyderabad,Telangana,India,Returning
25668,Lajita Shukla,Female,60,Delhi,Delhi,India,Returning
25669,Reyansh Tiwari,Male,35,Delhi,Delhi,India,Returning
25670,Gavin Pant,Female,40,Mumbai,Maharashtra,India,New
25671,Bhavani Barad,Female,48,Lucknow,Uttar Pradesh,India,Returning
25672,Yutika Shroff,Male,44,Pune,Maharashtra,India,New
25673,Laksh Buch,Male,27,Mumbai,Maharashtra,India,Returning
25674,Abeer Taneja,Female,53,Hyderabad,Telangana,India,Premium
25675,Oni Chaudhary,Male,46,Mumbai,Maharashtra,India,Premium
25676,Aachal Parmar,Male,27,Lucknow,Uttar Pradesh,India,Returning
25677,Prisha Cheema,Female,44,Ahmedabad,Gujarat,India,Returning
25678,Charles Bala,Female,60,Bengaluru,Karnataka,India,Returning
